,id,title,author,genre,tag,platform,age,rate,complete,free,website
1402,1402,데블즈라인,하나다 료,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/devilsline
1403,1403,재와 먼지의 시,심상,판타지,#판타지#걸크러쉬#성장물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/ash_and_dust
1404,1404,파라독스(PARADOX),김현수,판타지,#잔혹#이종족#복수#꿈#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/paradox
1405,1405,전생했더니 슬라임이었던 건에 대하여 (코믹스),"카와카미 타이키, 후세",판타지,#판타지#소설원작#환생#이세계물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/slime
1406,1406,전학생 장득칠,이동길,개그,#일진#귀여움#학원#고등학교#개그,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/jandeuk7
1407,1407,저 너머의 아스트라,시노하라 켄타,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/astra
1408,1408,미앙 가문의 돼지,"늴릴, 삼박",판타지,#여행#탈출#귀족#이종족#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/pig
1409,1409,예전고,김선우,개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/artshighschool
1410,1410,리프루터,ILZI ,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/red_box
1411,1411,세계 최강의 후위,"리키조, 토와",판타지,#액션#드라마#판타지#모험,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/rear
1412,1412,블레이드 & 소울 : 주술사의 탄생,김정현,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/bns_warlock
1413,1413,다시는 집에 돌아가지 않아요!,"유우키 지로, 밀리그램",판타지,#판타지#마법,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/never_go_back
1414,1414,심장 없는 엑소시스트,자강,판타지,#판타지#모험#소년만화#성장물#악마,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/heartless
1415,1415,여성향 게임 세계는 엑스트라에게 엄격한 세계입니다,"미시마 요무, 시오사토 준",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/womens_game
1416,1416,삼국군영전 화봉요원,진모,액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/hwabongyowon
1417,1417,군도: 민란의 시대 외전,"고진호, 이영곤",액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/gundo
1418,1418,인헤일,"차슈, 한큐",판타지,#이세계물#납치#액션#초능력#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/inhale
1419,1419,진격의 거인 후회없는 선택,"스나크 건, 스라가 히카루",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/jinkyuk_noregret
1420,1420,코스믹 콘키스타,이운,액션,#판타지#소년만화#성장물#미래#우주,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/cosmic_conquistar
1421,1421,"집사야, 이리 와 봐","레죵, 김규동",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/come_here_butler
1422,1422,김무녀는 무녓무녓해!!,리치후,판타지,#성장물#히어로#액션#개그#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/munyeo
1423,1423,대다크,하야시다 큐,판타지,#미스터리#판타지#소년만화#sf,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/dai_dark
1424,1424,펫숍 오브 호러즈 파사쥬 편,아키노 마츠리,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/petshop_of_horror
1425,1425,던전에서 만남을 추구하면 안 되는 걸까 (코믹스),"쿠니에다, 오모리 후지노",판타지,#판타지#감동#소년만화#성장물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/meet_dungeon
1426,1426,개인영웅 [연재],동호,액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/personal_hero
1427,1427,나에게 천사가 내려왔다,무쿠노키 나나츠,개그,#개그,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/angel_came_to_me
1428,1428,백은아란전,"송정욱, 송의섭",액션,#sf#무협#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/aran
1429,1429,이세계 접대밥,"메다마야키, 시노부마루",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/hospitality_rice
1430,1430,마왕을 죽이는 방법,한민기,판타지,#모험#마왕#계약관계#마법#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/kill_dark
1431,1431,에이스메이드,"임달영, 이해원",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/acemaid
1432,1432,풍운 1부,마영성,액션,#액션,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/wind_and_cloud_1
1433,1433,갸루와 공룡,"토미무라 코타, 모리 모리코",개그,#개그#코믹#드라마#현대물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/gyaru_dinosaur
1434,1434,손각시,이정윤,액션,#트라우마#복수#스릴러#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/songaksi
1435,1435,빌더,"문하늘, 이동준",판타지,#판타지#신#액션#sf#꿈,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/builder
1436,1436,토끼의 왕,"엄세윤, 병장",액션,#복수#죽음#폭력#드라마#액션,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/rabbit_king
1437,1437,독희,미하라 미츠카즈,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/poison_flowers
1438,1438,가정교사 히트맨 리본!,아마노 아키라,액션,#성장물#히어로#판타지#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/katekyo_hitman_reborn
1439,1439,"쉼없이 시간을 거슬러, 너에게",류가명,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/constantly_back
1440,1440,작은 약속의 네버랜드,"미야자키 슈헤이, 데미즈 포스카, 시라이 카이우",개그,#판타지#개그#소년만화#유쾌함,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/oyakusoku_no_neveraland
1441,1441,블루윙 [연재],서로,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/blue_wing
1442,1442,엘리제를 위해,꼬리,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/for_elysee
1443,1443,유가미 군은 친구가 없다 [연재],사쿠라 준,개그,#개그,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/yugami
1444,1444,×××HOLiCㆍ戾 (×××홀릭ㆍ려),클램프,판타지,#드라마#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/xxxholic_ryeo
1445,1445,붉거나 밝거나 기묘한,nanao,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/akaaka
1446,1446,스페이스 차이나드레스,"최봉수, 원현재",개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/space_chinadress
1447,1447,전생했더니 검이었습니다 (코믹스),"마루야마 토모오, 타나카 유",판타지,#액션#판타지#이세계물#성장물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/sword
1448,1448,무신,류금철,액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/warrior
1449,1449,한때는 신이었던 짐승들에게,메이비,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/to_god_beast
1450,1450,완벽한 세계,"CHENDONG, HOUSAILEI",판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/perfect_world
1451,1451,여친만(여자친구만들고파),"류병민, 박형준",액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/iwannagirlfriend
1452,1452,마법사의 신부,야마자키 코레,판타지,#달달물#힐링물#계약관계#이세계물#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/the_ancient_magus_bride
1453,1453,"최강 마도사, 무릎에 화살을 맞아서 시골 경비병이 되다","아야노 마사키, 에조긴기츠네",판타지,#판타지#모험,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/saikyo_no_madoshi
1454,1454,원고를 주세요!,"권도희, 인디고, 노아",개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/give_me_manuscript
1455,1455,호레,지호,판타지,#액션#미스터리#모험#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/hore
1456,1456,악마에 입문했습니다! 이루마 군,니시 오사무,판타지,#개그#학원#판타지#소년만화#악마,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/mairimashita_iruma_kun
1457,1457,나와 히어로와 마법소녀,구단 소고,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/hero_magic
1458,1458,몽환백서,"임애주, 임진주",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/monghwan
1459,1459,팬텀 인 더 트와일라잇,Happy Elements,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/phantom_in_the
1460,1460,주작의 귀환,"Comicloft, 과일물고기, Kface",판타지,#판타지#무협#수인물#옴니버스#시대극,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/return_of_jujak
1461,1461,염라대왕이 유쾌할 리 없잖아,사도자,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/not_pleasant_yama
1462,1462,29세 독신은 이세계에서 자유롭게 살고…… 싶었다,"오오하마이코, 류토",판타지,#이세계물#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/29sai_dokushin_isekai
1463,1463,마도사는 평범을 바란다 (코믹스),"타이헤이 히로미, 히로세 렌",판타지,#판타지#마법#이세계물#모험,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/madouosiwa_henhon_nozomu
1464,1464,이제 사라질 시간,므앵갱,판타지,#수인물#힐링물#귀여움#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/time2go
1465,1465,여신님이 아니야,"DIAN, 오수진",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/not_goddess
1466,1466,꼴데툰 2018,샤다라빠,개그,#코믹#병맛#스포츠#개그,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/ggtoon2018
1467,1467,식물인간,진아,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/plant_human
1468,1468,강철의 연금술사,아라카와 히로무,판타지,#액션#소년만화#성장물#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/hagaren
1469,1469,혈계전선 Back 2 back,나이토 야스히로,액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/bbbb2b
1470,1470,허구의 왕,후지야마 카이리,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/fictionking
1471,1471,너의 기억 ~나를 돌려줘~,미구북스,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/your_memory
1472,1472,번 더 위치,쿠보 타이토,판타지,#액션#판타지#소년만화#히어로,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/burn_the_witch
1473,1473,청소부 K,"신진우, 홍순식",액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/cleaner_k
1474,1474,요괴주의보,아카바네 치카,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/youko
1475,1475,결벽남자! 아오야마군,사카모토 타쿠,개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/aoyama
1476,1476,십미견의 주인,j써니,판타지,#액션#판타지#왕따#초능력#고등학교,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/master_of_tentail
1477,1477,황태자 약혼녀로 살아남기,"봉봉, 휘색",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/princes_fiancee
1478,1478,그라운드 제로,이밤,액션,#액션,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/ground_zero
1479,1479,클러스터,"윤준식, 박하",판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/cluster
1480,1480,용의 학교는 산 위에,쿠이 료코,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/dragon_school_on_the_mountain
1481,1481,최후의 소환사,ASK Studio,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/the_last_summoner
1482,1482,정령사: 나타르 전기,"ordin, green",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/natar_story
1483,1483,스틸 볼 런,아라키 히로히코,판타지,#판타지#폭력#소년만화,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/steel_ball_run
1484,1484,오늘부터 빙의수사,HU HANG MING,개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/possessed_investigation
1485,1485,삽질무쌍,"후쿠하라 렌지, 츠치세 야소하치",판타지,#판타지#모험,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/scoop_muso
1486,1486,로또 400억에 당첨되었지만 이세계로 이주한다 (코믹스),"이마이 무지이, 스즈노키 쿠로",판타지,#일상#판타지#힐링물#이세계물#소년만화,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/lotto_40billion
1487,1487,문 트릭(MOON TRICK),모리모토 슈,판타지,#드라마#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/moon_trick
1488,1488,바람 [제3회 세계만화공모전 수상작],유연,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/3rd_manhwaking_wind
1489,1489,찬! 평범한 그녀석,마파밥,액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/chan
1490,1490,엘피스 전기: 용왕전설,"당가삼소, Bart.D, Dr.대길",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/legend_of_elpis_3
1491,1491,아오라,바이먼트,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/aora
1492,1492,이 미술부에는 문제가 있다,이미기 무루,개그,#개그,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/2d_girlfriend
1493,1493,글레이프니르,타케다 순,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/gleipnir
1494,1494,궤변학파 요츠야 선배의 괴담,후루다테 하루이치,판타지,#미스터리#판타지#소년만화,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/yotsuya_senpai
1495,1495,FREAK-QUENCY : 프릭-퀀시 [제3회 세계만화공모전 수상작],"Dewi Nurfitri, Sarah Khaizuran Njima",판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/3rd_manhwaking_freak_quency
1496,1496,사자님은 지금,뉸,판타지,#썸#계약관계#잔잔물#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/deathangel
1497,1497,요괴 학교 선생님이 되었습니다,타나카 마이,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/unluckyman_in_monster_school
1498,1498,사랑에 빠진 일진녀,오리하라 사치코,개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/iljingirl_in_love
1499,1499,하트 기어,타카키 츠요시,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/heart_gear
1500,1500,런 바니 런,김두루미,액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/run_bunny_run
1501,1501,절대령역,요시베 아쿠로,개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/absolute_soul_area
1502,1502,크로노 크루세이드,모리야마 다이스케 ,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/chrono_crusade
1503,1503,오모와 위르시스 [제1회 레진만화왕전 수상작],Miteddy,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/homoandursus
1504,1504,츠바사,클램프,판타지,#로맨스#판타지#마법#미래#성장물,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/tsubasa
1505,1505,왕실교사 하이네,아카이 히가사,개그,#개그#사제지간#성장물#궁정물#드라마,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/konigliche_familie_lehrer
1506,1506,전무: 최강 무도 계승패 [연재],"GK공방, Blacksad검은고양이",액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/jeonmoo
1507,1507,오물은 소독합니다,타구치 켄지,개그,#개그#귀여움#코믹#유쾌함,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/disinfect_the_dirt
1508,1508,결혼반지 이야기,메이비,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/wedding_ring_story
1509,1509,천생연분,"여호경, 김수진",개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/destinylove
1510,1510,졸업 후 용사님,단굴,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/after_graduation_hero
1511,1511,천추 [연재],"김성재, 김병진",판타지,#액션#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/cheonchu
1512,1512,기프티드,카노우 아키라(叶輝),판타지,#판타지#수상작,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/gifted_k
1513,1513,스파이 스쿨 [연재],해보자,개그,#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/spy_school
1514,1514,약로전기 : 연단술의 제왕,투파창공 만화 제작팀,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/secret_medicine
1515,1515,현계지문,KAISER,액션,#액션,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/hyungyejimoon
1516,1516,기초 만렙 김대찬,이소남,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/max_level_kim
1517,1517,흑백무상 [연재],"Shituzi, HEX6shui",판타지,#옴니버스#저승사자#드라마#판타지#감동,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/black_and_white
1518,1518,가챠를 돌려 동료를 늘리고 최강의 미소녀 군단을 만들자 (코믹스),"하루노 슈, 칭쿠루리",판타지,#하렘#액션#판타지#이세계물#모험,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/gacha_around
1519,1519,열화광비,WORLD CULTURE MEDIA,액션,#로맨스#액션#무협#걸크러쉬#복수,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/yeolhwagwangbi
1520,1520,오늘도 환생,PERCENT,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/reincarnation_today
1521,1521,이세계는 스마트폰과 함께.,"소토, 후유하라 파토라",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/smart_phone
1522,1522,사무라이8 하치마루전,"키시모토 마사시, 오쿠보 아키라",판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/hachimaru
1523,1523,주선청운지,"소정, Asoul, 소관",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/jusun
1524,1524,라그나 크림슨,코바야시 다이키,판타지,#액션#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/ragna_crimson
1525,1525,악마 게임 (ACMA:GAME),"메이브, 메구미 코우지",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/acma_game
1526,1526,보건실의 사신,아이모토 쇼,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/health_room
1527,1527,게딱지,"개호주, 용가리, 노재규, 마간지",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/gettaggi
1528,1528,젤리장수 다로,김민희,판타지,#드라마#개그#판타지#코믹,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/daro
1529,1529,프릭 인사이드,김대표,판타지,#의사#초능력#트라우마#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/freak_inside
1530,1530,꼴데툰 2017,샤다라빠,개그,#코믹#병맛#스포츠#개그,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/ggtoon2017
1531,1531,꿈빛 파티시엘,마츠모토 나츠미,판타지,#음식#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/yumeiro_patissiere
1532,1532,미스터리 마스터,"YD, PP",개그,#개그,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/mystery_master
1533,1533,드래곤 엑스(Dragon-X),"운천공, XIII",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/dragon_x
1534,1534,용을 키우는 10가지 방법,"이동희, 팬더펭귄",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/raise_a_dragon
1535,1535,까칠한 마법 소녀,레이미,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/reimy
1536,1536,T.K.R (The killer returns),지오루바렌,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/the_killer_returns
1537,1537,기찻길 여행자(支線上的觀光客) [제1회 세계만화공모전 수상작],지엔스지에(簡士頡),판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/1st_manhwaking_rail_tour
1538,1538,블러드 레퀴엠,"유영아, 황은성, 박상선",판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/blood_requiem
1539,1539,그들에게 사랑 받는 법,Cat with glasses studio,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/v_area
1540,1540,제2모드,"유, 령",판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/mode_ll
1541,1541,이과가 사랑에 빠졌기에 증명해 보았다(웹툰),야마모토 아리프레드,개그,#개그#병맛#학원,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/proof_of_love
1542,1542,린지 앤 린지안,"오윤, 아침",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/linji_and_linjian
1543,1543,행운의 서,시희진,판타지,#드라마#판타지#신화#동양풍,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/book_of_fortune
1544,1544,거짓왕 글라디우스,자자론 아난,판타지,#액션#판타지#마법#성장물,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/gradius
1545,1545,식야묘은: 밤을 그리는 퇴마사,"십자경, 소십리",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/draw_night
1546,1546,향밀침침,칠야,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/hyangmilchimchim
1547,1547,겨울밤,연지,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/winter_night
1548,1548,파멸의 마도왕과 골렘 만비,"이노우에 히나코, 노스카로라이나",판타지,#판타지#이세계물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/golem_of_barbarian_queen
1549,1549,가정마도사의 이세계 생활,"오노 아키히토, 후구루마 요우",판타지,#로맨스#드라마#판타지#이세계물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/kasei_madoushi
1550,1550,그 사람의 위장에는 내가 부족해,쵸모란,판타지,#판타지#달달물#요괴#학원#sf,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/stomach
1551,1551,마계왕자,유키히로 우타코,판타지,#마왕#학원#로맨스#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/devils_and_realist
1552,1552,팔용신 전설 플러스,박성우,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/8dragon2
1553,1553,한밤의 오컬트 공무원,타모츠 요코,판타지,#미스터리#드라마#판타지#귀신#요괴,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/occult_civil_servant
1554,1554,세상에서 제일 나쁜 마녀,쿠사카와 나리,판타지,#판타지#츤데레#마녀#여행#귀여움,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/bad_witch
1555,1555,29세 독신 중견 모험가의 일상,나라 잇페이,판타지,#판타지#이세계물#소년만화#유쾌함#하렘,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/29sai_doksin
1556,1556,아무래도 제 몸은 완전무적인 것 같아요,"사바네코, 챠츠후샤",판타지,#소설원작#환생#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/complete_invariant_body
1557,1557,호접지몽 [개정판],스튜디오 질풍,액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/butterfly_rd
1558,1558,강철강,신영우,액션,#액션,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/gangchurgang
1559,1559,샤먼킹[완결판],타케이 히로유키,액션,#판타지#액션#귀신#소년만화#성장물,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/shamanking
1560,1560,샌드보이,NRoo,액션,#액션#스포츠,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/sandboy
1561,1561,네오 마그넷,HOOPA,판타지,#비밀#액션#복수#sf#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/neo_magnet
1562,1562,독고 플라워,"운, 홍솔민",액션,#액션,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/dokgo_flower
1563,1563,보석의 나라,이치카와 하루코,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/hoseki_no_kuni
1564,1564,하데스쿨!,비욘더13,액션,#액션,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/hadeschool
1565,1565,진격의 거인 Before the fall,"스즈카제 료, 시키 사토시",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/jinkyuk_beforethefall
1566,1566,나와 선배의 철권교제,"나리타 슌, 오소라",판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/tekkenkousai
1567,1567,페인킬러,전호윤,액션,#초능력#복수#판타지#액션,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/painkiller
1568,1568,옥정 히구마,호카미 나츠키,판타지,#판타지,레진코믹스,0,null,연재중,유료,https://www.lezhin.com/ko/comic/higuma
1569,1569,지켜라 여의주,레이카,판타지,#판타지,레진코믹스,15,null,연재중,유료,https://www.lezhin.com/ko/comic/yeoujuju
